network_type,group,median_vote,score_gini,vote_var,vote_mad,vote_kurt
hete,41,26,0.1665588291580472,820.8405797101449,22.583333333333332,-0.12534534002381204
hete,42,35,0.12227691185853627,891.2101449275364,24.409722222222218,-0.9821708151417767
hete,43,22,0.1934100654479801,1141.7391304347825,27.75,-0.6239214800266133
hete,44,30,0.14364166231491005,568.8967391304349,19.15625,-0.7375197856105444
hete,45,40,0.10437466451959197,671.8967391304348,21.895833333333332,-0.8810815601743953
hete,46,35,0.12213397944990338,710.9782608695651,22.833333333333332,-0.5904106677808345
hete,47,36,0.11855270498395201,1056.1666666666665,28.597222222222218,-1.358456334373637
hete,48,23,0.186773615821362,1012.427536231884,26.111111111111114,-0.5734800004655156
hete,49,50,0.07315729890156965,929.041666666667,25.465277777777775,-1.0554574157451164
hete,50,50,0.07446465522800141,704.2010869565219,23.197916666666668,-1.273607864107989
hete,51,31,0.1401554341810832,1108.2010869565215,28.177083333333332,-1.041087959691418
hete,52,34,0.12479070535244015,915.4764492753621,26.07986111111111,-1.092907674576224
hete,53,39,0.10652588518201159,811.6503623188404,23.892361111111114,-0.7407750075310209
hete,54,44,0.0886222047347365,1114.679347826087,27.375,-1.0896467906463396
hete,55,42,0.09641244951294835,675.6231884057971,19.25,0.4397548107576661
hete,56,32,0.13580094178413177,859.2971014492755,24.131944444444446,-0.7089833863960302
hete,57,40,0.10278553709903275,840.8677536231884,22.746527777777775,-0.5820772491279076
hete,58,34,0.12751944196411538,755.5000000000001,22.8125,-0.641570854264478
hete,59,40,0.10304557865994546,661.6449275362319,19.45138888888889,-0.0987945331444422
hete,60,28,0.15473221912560298,924.6938405797101,26.809027777777775,-1.1515419664403164
hete,61,36,0.11410032249290905,581.9057971014491,21.333333333333332,-1.4275376450258588
hete,62,20,0.2070345023658186,606.2826086956522,20.875,-0.34184006123628885
hete,63,36,0.11660562588331846,802.998188405797,22.125,-0.3328543839468159
hete,64,34,0.1275126664310121,597.1304347826086,20.833333333333332,-1.100717222051405
hete,65,28,0.1548995073805419,867.3315217391306,23.489583333333332,-0.07441203417890563
hete,66,36,0.11801458089374084,1096.3460144927535,28.079861111111114,-1.0972863664363277
hete,67,45,0.0887746240401857,804.1449275362321,23.75,-0.8635963130933102
hete,68,38,0.11073565542021101,706.9275362318841,20.930555555555557,-0.3250851188465753
hete,69,30,0.14492478566182856,1005.0271739130435,26.46875,-0.741901820316027
hete,70,28,0.15492204284839128,713.7608695652174,21.854166666666668,-0.2697741607606381
hete,71,28,0.1558429467376492,718.5634057971014,21.29861111111111,0.21818646753355253
hete,72,30,0.14639515685195378,616.9547101449276,20.336805555555557,-0.05516544690457392
hete,73,32,0.13575736579374215,830.9275362318837,24.194444444444443,-0.8473982809151281
hete,74,26,0.1662082657875083,1255.69384057971,30.576388888888886,-1.2402891121186808
hete,75,29,0.15069450957988353,1052.3695652173915,25.395833333333332,-0.4771538824568591
hete,76,40,0.10318757803392452,1146.128623188406,29.791666666666668,-1.3382015660333124
hete,77,48,0.07948340969125357,931.5634057971016,23.875,-0.9008390466387364
hete,78,20,0.20744228027529052,796.340579710145,21.645833333333332,0.9140082502181062
hete,79,40,0.10415732855221878,759.4710144927534,22.319444444444443,-0.5522993165262182
hete,80,34,0.12619036594588745,606.6666666666667,17.944444444444446,0.9158722166510045
hete,81,30,0.14400097248672966,562.8695652173915,19.083333333333332,0.7944242551067582
hete,82,40,0.10384442319590532,785.9112318840582,21.659722222222218,-0.36173124032236936
hete,83,48,0.07936131484237431,847.1231884057972,23.333333333333332,-0.9734498300133101
hete,84,28,0.15636064638464262,953.998188405797,25.920138888888886,-0.6218652962213462
hete,85,30,0.14433262274222078,1023.123188405797,25.569444444444443,-0.7245544657158169
hete,86,23,0.18286762326033007,714.9547101449275,19.899305555555557,1.2577203728983566
hete,87,40,0.10377220429695386,536.6938405797101,17.913194444444446,-0.494743484465054
hete,88,38,0.10995904853184636,1083.4764492753625,27.774305555555557,-1.180448086212251
hete,89,24,0.1798431994193986,678.606884057971,21.506944444444443,-0.6042992407774386
hete,90,20,0.20722241323622861,575.5923913043476,18.75,1.0193787097359497
hete,91,35,0.1224633963162081,997.4492753623188,25.75,-0.7514729893590082
hete,92,40,0.10379405822045948,984.4347826086955,26.125,-1.0161589539849636
hete,93,23,0.18471461320278207,951.5000000000001,24.5625,-0.10775382849880222
hete,94,40,0.1041762465255138,360.49275362318843,12.972222222222221,2.74954685662535
hete,95,34,0.12785374097403587,732.8097826086955,22.614583333333332,-0.6729343560943097
hete,96,30,0.14467780630497906,639.0144927536232,20.305555555555557,-0.11312747029421022
hete,97,31,0.13787963325366617,893.0271739130432,23.3125,-0.12424214603120376
hete,98,46,0.08525088822250834,1327.1721014492753,31.461805555555554,-1.3933480013892576
hete,99,22,0.19086626459027228,983.0362318840581,25.6875,-0.3554377194366203
homo,0,35,0.12122014510406175,530.5634057971016,19.791666666666668,-1.2176810976419528
homo,1,30,0.14511970534069962,476.8695652173912,18.75,-1.104879602009107
homo,2,21,0.1988640531505759,944.6014492753624,23.034722222222218,0.7100616206448964
homo,3,25,0.1738767511069173,911.2155797101449,24.138888888888886,-0.10193734627019602
homo,4,38,0.10973286482367378,755.9836956521738,21.729166666666668,-0.4787919483214309
homo,5,48,0.07888993201102668,984.3894927536232,25.291666666666668,-0.8276811771612231
homo,6,45,0.0872523797272962,762.2608695652176,23.25,-1.0648538946208541
homo,7,26,0.16580848271241191,865.731884057971,23.152777777777775,-0.010739034205601072
homo,8,32,0.1344925363405254,933.1721014492755,23.03125,-0.12905586488027465
homo,9,30,0.1439523481502493,660.5144927536232,19.32638888888889,0.7213411906891669
homo,10,28,0.15401476103224482,745.1014492753623,21.819444444444443,0.485779477541016
homo,11,28,0.15645625463130503,856.4764492753623,22.100694444444443,0.4549688027876462
homo,12,30,0.1457302288504335,1445.679347826087,32.552083333333336,-1.2384445320903317
homo,13,24,0.18026676205088638,964.0851449275365,26.159722222222218,-0.6793811291823291
homo,14,28,0.15538522532047053,904.7663043478259,24.020833333333332,-0.22114561218002393
homo,15,32,0.13356399151565015,869.7228260869567,22.6875,-0.1762414063097819
homo,16,34,0.1263648650700845,781.8188405797102,23.083333333333332,-0.5438351632182137
homo,17,32,0.13627174109706494,725.2101449275365,22.069444444444443,-0.3790133773215829
homo,18,39,0.1054471120514049,983.731884057971,25.159722222222218,-0.667879688308314
homo,19,22,0.19369127895494168,422.9402173913044,17.322916666666668,-1.0197218114656155
homo,20,30,0.14642489181949325,929.6739130434783,22.8125,-0.05179339438087238
homo,21,30,0.14453261508826068,472.5634057971014,15.635416666666666,2.289284534052274
homo,22,35,0.12378972944095187,682.5199275362319,19.30902777777778,0.4073872822877922
homo,23,40,0.10340116137217596,545.998188405797,17.92013888888889,0.02912062461943643
homo,24,28,0.15358325699386938,980.8967391304344,25.354166666666668,-0.3965607791650769
homo,25,24,0.17832497454655147,1063.8478260869563,26.854166666666668,-0.5448226282823838
homo,26,34,0.12618088384838108,1169.7807971014495,28.840277777777775,-1.0436723215027839
homo,27,36,0.11709627590649871,764.7536231884058,21.805555555555554,-0.1613706922203444
homo,28,32,0.13432788771465265,987.731884057971,24.604166666666668,-0.36452036794522913
homo,29,35,0.12296137498790398,945.9112318840579,25.253472222222218,-0.9274520007796183
homo,30,25,0.17244258872651344,582.5054347826085,18.333333333333332,1.043519889235328
homo,31,28,0.154641504187954,958.940217391304,24.520833333333332,-0.24048409284074568
homo,32,28,0.15289594098508955,813.7318840579712,23.013888888888886,-0.13378249619179883
homo,33,30,0.1470573926017222,613.4710144927536,19.493055555555554,0.42952553126493154
homo,34,41,0.10130694971679421,571.5362318840581,19.13888888888889,-0.09142841440309857
homo,35,28,0.15590074198160683,789.304347826087,22.333333333333332,0.17228717875994937
homo,36,36,0.11897192495410373,793.853260869565,23.052083333333332,-0.48333700088846987
homo,37,28,0.15487309557676807,728.6884057971016,23.569444444444443,-1.3270615554577903
homo,38,36,0.11800621428416225,1061.0416666666665,25.996527777777782,-0.7439241971192265
homo,39,20,0.20633662540281794,1009.7373188405796,24.722222222222218,0.11045608879969482
homo,40,40,0.10287248869701181,1111.0652173913043,28.791666666666668,-1.1930050663510632
homo,41,35,0.12258433218534284,757.7663043478261,21.8125,-0.3824311836426144
homo,42,32,0.13580286244494547,945.8677536231882,24.04861111111111,-0.40468211005663246
homo,43,20,0.20512931220586328,943.3913043478261,24.833333333333332,-0.11382819731192795
homo,44,25,0.1741728367570377,819.9547101449275,24.04861111111111,-0.34585851233039344
homo,45,23,0.18589554159556926,360.04166666666663,16.53472222222222,-1.356672134671579
homo,46,34,0.12599197783307312,463.81884057971007,17.666666666666668,0.3805526933934691
homo,47,20,0.2066071225277625,1063.5054347826087,26.770833333333332,-0.1863211124858748
homo,48,20,0.2097603003169328,832.3478260869564,21.75,0.6848647390381024
homo,49,18,0.22137100785991445,665.8242753623188,21.65625,-0.17129167277993762
homo,50,23,0.187409578923323,784.1666666666666,21.6875,0.4453491100024749
homo,51,28,0.15411498543095342,645.8242753623188,19.82638888888889,0.9387411557726906
homo,52,36,0.11851024099042798,864.5054347826089,23.572916666666668,-0.507101675990441
homo,53,22,0.19014545671025737,606.2608695652175,19.666666666666668,0.18211227007859332
homo,54,35,0.12274641375041064,806.6503623188407,24.125,-0.7379585618384308
homo,55,45,0.0882624058995239,874.6503623188405,23.621527777777782,-0.8084020300293084
homo,56,26,0.1669871452480149,858.998188405797,23.840277777777775,-0.2593679617682869
homo,57,26,0.16519892919782136,849.5923913043476,21.25,0.8052197755350896
homo,58,30,0.14613390717464667,719.9927536231884,20.069444444444443,0.8318800897786454
homo,59,42,0.09676354900873788,952.461956521739,24.114583333333332,-0.6445956516936961
homo,60,26,0.16641990466560744,1241.5579710144928,29.152777777777775,-0.8137091807615113
homo,61,22,0.19364615103379942,631.5579710144929,17.131944444444443,2.3489259037430577
homo,62,36,0.11661616883068056,919.8188405797102,23.20138888888889,-0.307161329145488
homo,63,28,0.1551463799753229,487.46195652173907,18.135416666666668,-0.15347145357947856
homo,64,27,0.16058113888219164,1281.3840579710145,28.1875,-0.620872381511067
homo,65,33,0.13037105485366515,590.6358695652175,17.28125,1.5852512434457555
homo,66,35,0.12199450299738146,1068.3478260869563,27.0,-0.9837864248965236
homo,67,34,0.12695773642775263,876.6666666666667,24.472222222222218,-0.6628393528674366
homo,68,28,0.15619905221277056,528.2880434782608,17.739583333333332,1.3460695740743134
homo,69,38,0.11091453256077961,705.9710144927536,20.083333333333332,-0.16489149554774363
homo,70,35,0.12081328855405286,1068.7228260869563,26.197916666666668,-0.6500186986206691
homo,71,22,0.19111781398210062,1022.4329710144925,26.57638888888889,-0.328427590751907
homo,72,28,0.15479494295405485,1213.6503623188407,29.111111111111114,-1.0297502917748236
homo,73,28,0.155173602730752,967.9547101449275,25.288194444444446,-0.2545299051350227
homo,74,36,0.11833725933136652,1003.7663043478258,26.21875,-0.9651093136698923
homo,75,28,0.15468193339123354,932.6014492753623,25.243055555555554,-0.6325930660874843
homo,76,36,0.11745862648053201,586.5634057971013,19.79513888888889,0.05053387621883809
homo,77,37,0.11496739861407547,859.9057971014493,21.583333333333332,0.146040491833606
homo,78,26,0.16866362801022589,907.5634057971014,24.159722222222225,-0.1792454536220376
homo,79,32,0.13484099490093798,713.3913043478261,22.0,-0.6999263776146107
homo,80,22,0.19545772730808117,511.1304347826085,19.333333333333332,-1.089937756730045
homo,81,35,0.12229937121911964,1040.5634057971015,26.98263888888889,-0.9670733750656693
homo,82,35,0.12293955028606066,986.9547101449273,25.708333333333332,-0.8079743434321389
homo,83,47,0.08101050313942097,828.4347826086959,23.25,-0.527456237502097
homo,84,38,0.11084056061246253,1062.0416666666667,27.184027777777782,-0.9496640502743667
homo,85,36,0.11891132467454835,719.1721014492753,20.375,0.23111557094572222
homo,86,42,0.09708033050869819,786.2536231884059,23.284722222222218,-0.6213925624964891
homo,87,28,0.1562614310140958,887.9402173913045,22.322916666666668,0.5544476001058816
homo,88,36,0.1178557935208576,1064.5434782608697,26.895833333333332,-0.7833805294543081
homo,89,38,0.1110734798131607,449.9547101449275,16.708333333333332,0.9878188640293764
homo,90,25,0.17424706340811663,495.9347826086956,17.479166666666668,0.7303789587550136
homo,91,23,0.18635549596346954,695.6938405797101,20.78125,0.8857023091354366
homo,92,30,0.145251814712265,691.7391304347827,20.875,0.23700350929035618
homo,93,40,0.10367149758454101,879.0271739130433,22.270833333333332,-0.15692260405107206
homo,94,26,0.16543673439039355,587.5054347826087,20.604166666666668,-0.976074033090097
homo,95,28,0.15588042616281064,679.3623188405796,21.194444444444443,-0.10310122161828827
homo,96,32,0.1366804565136905,1158.7228260869565,29.96875,-1.2076996355056115
homo,97,28,0.15536139241605718,577.5579710144928,20.493055555555557,-0.8645017966465098
homo,98,28,0.1570328524832711,724.9565217391303,22.583333333333332,-0.412297883641525
homo,99,25,0.17407494018816,788.7228260869564,22.760416666666668,-0.33184994000093493
poor,0,24,0.17837259714092008,1037.304347826087,26.25,-0.5789844854332444
poor,1,20,0.20643109467424967,796.9547101449275,22.90625,0.617882923527167
poor,2,26,0.16599025598831463,827.5579710144925,22.722222222222218,0.06331772262741531
poor,3,30,0.14639131255591772,742.6304347826087,22.729166666666668,-0.6086183566050747
poor,4,32,0.13595709465911265,914.6014492753623,23.1875,-0.08582818716373897
poor,5,15,0.25241350151504477,527.6521739130433,19.208333333333332,-0.6751331807956329
poor,6,26,0.16273608889792832,917.0434782608696,23.875,-0.19606001058316824
poor,7,28,0.15642502307996664,763.3840579710144,20.868055555555557,0.5689422334407066
poor,8,28,0.15358460536786514,1216.5634057971013,29.340277777777775,-0.9483692632699161
poor,9,45,0.08784590755469729,1137.1231884057968,29.0,-1.2340045328890952
poor,10,30,0.14610097100337022,603.2101449275361,17.354166666666668,1.6303528832469425
poor,11,42,0.09708033050869819,817.302536231884,23.125,-0.6838508604314835
poor,12,24,0.17933834130055387,920.8242753623188,23.885416666666668,0.01713837929927875
poor,13,28,0.15622697126013266,690.6956521739132,18.666666666666668,1.0538455182588002
poor,14,40,0.10504741343972887,949.0706521739132,25.197916666666668,-0.7664102160681763
poor,15,29,0.15058992756477213,740.0271739130435,21.65625,-0.14206660451050324
poor,16,25,0.17266012155212707,880.7536231884058,23.638888888888886,-0.0016750838632568765
poor,17,24,0.17836828095082422,357.69384057971007,15.350694444444445,-0.6613313987669489
poor,18,26,0.1681219184222322,955.992753623188,25.145833333333332,-0.2623274420638504
poor,19,23,0.18481680508060574,610.1286231884059,19.055555555555557,0.7534625240154558
poor,20,32,0.13472576913531825,687.5579710144928,20.48611111111111,0.032162979363127064
poor,21,25,0.1729902615146168,569.4619565217392,18.0625,1.2718103046363902
poor,22,26,0.1640190113365266,893.215579710145,23.840277777777782,-0.2074689270496588
poor,23,35,0.12152333046117535,1001.8840579710144,25.638888888888886,-0.7155801007537859
poor,24,37,0.11298733915407229,1032.601449275362,24.9375,-0.634547780879434
poor,25,40,0.10243421978331232,910.1721014492753,24.07986111111111,-0.39824335733270777
poor,26,17,0.2281926505366564,285.6231884057972,14.680555555555557,-0.9173620777703988
poor,27,29,0.15084840896334348,1022.9981884057969,25.784722222222218,-0.5241686547233493
poor,28,29,0.15086228781288605,519.413043478261,16.854166666666668,0.9242714552259548
poor,29,28,0.15439822055399152,1053.5054347826087,25.822916666666668,-0.4959727810954675
poor,30,24,0.17589285714285702,616.6014492753623,17.534722222222225,1.758647313039294
poor,31,24,0.1807780320366132,565.3623188405797,17.38888888888889,1.541853922258543
poor,32,43,0.09288351750166898,1112.5199275362318,27.579861111111114,-1.1295444534783345
poor,33,28,0.1558998766697354,880.0851449275361,22.777777777777782,0.2562191246125862
poor,34,30,0.14467965561119112,703.0652173913044,21.0625,0.46855341447548593
poor,35,25,0.17286481572527154,715.375,22.09375,-0.14012960262978336
poor,36,38,0.11186086956521747,974.2155797101449,24.704861111111114,-0.6419112948072034
poor,37,23,0.18688260197567363,780.9492753623188,23.604166666666668,-0.5152675654760208
poor,38,40,0.10407052542267668,1057.9927536231883,26.451388888888886,-0.8284506468276094
poor,39,26,0.1662467831504807,889.6358695652174,23.864583333333332,-0.11550031185356646
poor,40,48,0.0790925447114754,806.9275362318839,24.555555555555554,-1.2751159594510535
poor,41,30,0.14502923976608184,1164.7228260869567,28.614583333333332,-0.9526460826421039
poor,42,40,0.10417184424935697,869.519927536232,22.114583333333332,-0.19510076124276
poor,43,32,0.1345655804497084,883.1521739130435,23.458333333333332,-0.30167831448994065
poor,44,25,0.1740355174525413,693.1286231884058,21.618055555555557,-0.08224360442669187
poor,45,28,0.1567192128289809,660.7753623188406,21.604166666666668,-0.4726680532239378
poor,46,20,0.208446400932682,1379.9057971014488,32.43055555555556,-1.0603977043004762
poor,47,26,0.1660915573959053,363.15217391304355,16.520833333333332,-1.0053699311099584
poor,48,32,0.13628747413881273,847.2101449275365,23.26388888888889,-0.4730789147212109
poor,49,28,0.15657319269359407,885.7663043478261,24.177083333333332,-0.4198351032055698
poor,50,40,0.10485933503836327,736.3315217391304,23.34375,-0.8782664912338829
poor,51,25,0.1711893044770883,816.853260869565,21.833333333333332,0.5986190525364967
poor,52,25,0.17093199842510823,641.2753623188405,18.222222222222225,1.5625754589579932
poor,53,23,0.1866813919243588,965.2971014492755,24.673611111111114,0.037194002346661925
poor,54,25,0.1751723638076774,1291.5579710144928,30.472222222222218,-0.9271946940276057
poor,55,30,0.14611223744367208,1055.2173913043478,26.083333333333332,-0.6785003078775396
poor,56,40,0.10323184418472112,702.8677536231884,21.440972222222225,-0.43457959904398136
poor,57,20,0.20681523525628592,1073.0416666666667,26.79513888888889,-0.37014858303304665
poor,58,20,0.20753846798876355,533.8532608695652,16.229166666666668,2.3070694717616913
poor,59,26,0.16856573776669226,748.0797101449273,23.236111111111114,-0.8803141985387053
poor,60,22,0.19386326514739058,570.2608695652174,19.0,1.0689909755919942
poor,61,21,0.20141929934313416,803.6521739130435,21.333333333333332,0.9118767029004564
poor,62,25,0.17303665162962753,799.6938405797102,21.947916666666668,0.5944222667725372
poor,63,28,0.15661651463096798,820.7536231884061,23.805555555555557,-0.25345076864552896
poor,64,23,0.18626275032865386,302.8967391304348,12.65625,0.6132659811163177
poor,65,22,0.1934568552682669,771.6938405797101,20.947916666666668,0.8978724319448852
poor,66,30,0.14494693009068024,640.4329710144928,20.131944444444446,0.018033856422211336
poor,67,29,0.15049010186430894,1286.302536231884,30.364583333333332,-1.120757366249525
poor,68,33,0.13078708135803496,824.1721014492756,23.572916666666668,-0.4637982393324176
poor,69,28,0.15581566725505985,615.7373188405796,19.92361111111111,0.3328913733948271
poor,70,35,0.12216180441175359,972.3025362318841,25.041666666666668,-0.48118753178731977
poor,71,40,0.10328285137483033,904.824275362319,24.565972222222218,-0.9172141180290536
poor,72,20,0.20811046660849028,539.9547101449275,18.05902777777778,1.5656171357179778
poor,73,36,0.11606055333217326,991.3043478260867,26.583333333333332,-0.9550255540166206
poor,74,21,0.20022479946865582,828.6358695652173,22.5625,0.562746319791644
poor,75,25,0.17172770081836045,760.288043478261,23.447916666666668,-0.600704305588359
poor,76,22,0.19059237630494785,1013.2590579710146,26.82986111111111,-0.7134887131027385
poor,77,35,0.12235677122950073,564.2010869565216,19.541666666666668,0.1501649785397694
poor,78,32,0.13587951538694226,850.3188405797102,22.666666666666668,-0.30999383946725567
poor,79,24,0.17970061805580362,1121.1304347826087,27.291666666666668,-0.49460611518961395
poor,80,35,0.12095339736748487,865.9710144927537,23.25,-0.366742620065287
poor,81,36,0.1185517978136478,916.8623188405796,24.166666666666668,-0.39604228757947935
poor,82,22,0.1912284287674833,1269.6739130434785,30.5625,-1.0178239313715283
poor,83,27,0.1593439967604779,1002.144927536232,24.666666666666668,-0.11531898824552744
poor,84,25,0.17274233637116823,448.7807971014493,17.45138888888889,-0.7512924956290603
poor,85,24,0.1800371324853826,445.3460144927536,16.95486111111111,0.06077834701744189
poor,86,22,0.19147777688150353,861.065217391304,23.854166666666668,0.033180106961132605
poor,87,25,0.17200594135660965,836.9782608695652,23.041666666666668,0.06811027926489244
poor,88,26,0.16827780216629798,441.2753623188406,16.65277777777778,0.9251185407047378
poor,89,23,0.18582715331297558,793.2391304347826,21.145833333333332,0.4688384541559274
poor,90,23,0.18625043171265204,606.2590579710144,19.611111111111114,-0.14221002863506627
poor,91,33,0.13194156690498965,498.1666666666665,17.70138888888889,0.77512922336867
poor,92,23,0.18164428326624957,583.123188405797,19.48611111111111,0.602152822362886
poor,93,30,0.14407369081748647,774.853260869565,21.114583333333332,0.21068717683147042
poor,94,40,0.10358504958047288,848.5797101449276,22.611111111111114,-0.6089555444085106
poor,95,34,0.12735575421321155,957.2753623188404,25.847222222222225,-0.6999222747741323
poor,96,36,0.11780431028009325,977.5054347826085,25.979166666666668,-0.9709186177318729
poor,97,20,0.2086521635586113,838.4184782608696,22.083333333333332,0.5376847944846492
poor,98,48,0.07896320125732116,947.3894927536231,25.625,-1.019137662443914
poor,99,22,0.19652721424311456,518.2536231884059,16.895833333333332,0.9925115379441021
repr,0,25,0.1723928245667375,1154.2155797101448,27.020833333333332,-0.458051963768662
repr,1,29,0.14906354515050166,953.5054347826087,23.0625,0.10830928609775992
repr,2,28,0.15554428697575604,1007.5054347826087,25.697916666666668,-0.4726659546445906
repr,3,36,0.11976437399051347,1215.3840579710147,31.104166666666668,-1.4176887046230182
repr,4,26,0.16669527276669152,1005.6231884057972,23.861111111111114,0.1568533249821873
repr,5,30,0.14479619816501965,914.4057971014493,23.777777777777782,-0.38053434437484457
repr,6,28,0.1555267978689434,827.7373188405799,20.972222222222218,0.5948073930003099
repr,7,27,0.16128243848362908,991.7971014492753,24.583333333333332,-0.22856165098484782
repr,8,20,0.20351415365031666,991.9547101449275,26.552083333333332,-0.5912219504675766
repr,9,30,0.14442478741877884,984.949275362319,25.638888888888886,-0.5881961965682132
repr,10,30,0.14565426220607272,1178.5797101449275,27.111111111111114,-0.5714461964307196
repr,11,32,0.13423400699940105,1030.3460144927535,27.322916666666668,-1.0053569214971996
repr,12,28,0.15227893299726947,989.6231884057972,25.875,-0.5354916607868461
repr,13,25,0.17282516502562967,843.5634057971017,20.444444444444446,1.2479095835739837
repr,14,20,0.20956396501701136,789.6358695652176,21.6875,0.887021279334371
repr,15,32,0.13641244250709159,904.2608695652174,22.916666666666668,0.02757895353785722
repr,16,30,0.1433264005810306,1207.3315217391307,28.916666666666668,-0.9300128626702713
repr,17,28,0.1561135553808321,818.8913043478259,22.354166666666668,0.19861990818175856
repr,18,28,0.15544045807303283,1152.253623188406,28.4375,-0.9191426629385218
repr,19,29,0.14978852985958377,844.9547101449278,21.590277777777782,0.34084758168267015
repr,20,30,0.14648204416382435,1114.606884057971,27.565972222222225,-0.9560978072681543
repr,21,34,0.12702592726239742,748.6884057971014,20.70138888888889,0.1386662045642013
repr,22,24,0.17881617555697862,624.1721014492753,17.972222222222225,2.0476045666863847
repr,23,20,0.20626264049183468,892.5217391304346,21.166666666666668,1.2739218535571286
repr,24,28,0.15486096325001067,835.1141304347826,21.614583333333332,0.41848324091913947
repr,25,24,0.17882702599214126,894.2590579710144,21.444444444444446,0.8500491618839128
repr,26,32,0.13561019379751799,1196.4275362318838,29.555555555555554,-1.0888467420874393
repr,27,24,0.1794800423091911,603.4184782608696,19.677083333333332,0.5657688481733514
repr,28,32,0.13468627341703618,819.8677536231882,23.20138888888889,-0.38439790645403926
repr,29,25,0.171730306604869,1031.7228260869563,25.916666666666668,-0.5872826797692907
repr,30,36,0.11859210387892796,833.6521739130435,23.333333333333332,-0.5889034045692827
repr,31,32,0.13544840482984313,1045.7318840579712,26.0625,-0.7487876747710942
repr,32,26,0.16640696649422587,858.9836956521738,21.75,0.30622706212833073
repr,33,30,0.14432124911756164,1474.9402173913047,33.052083333333336,-1.3214278958009082
repr,34,25,0.17317005487373666,639.8188405797101,17.63888888888889,2.2428947293053536
repr,35,30,0.14423084866459038,993.7228260869562,24.052083333333332,-0.15286685532791555
repr,36,23,0.18555236742514522,312.21557971014494,12.888888888888891,0.35456800686730094
repr,37,33,0.1288097248554177,842.4764492753623,23.163194444444443,-0.5398921683186546
repr,38,37,0.11361116449595683,892.5634057971016,23.614583333333332,-0.5983906732876316
repr,39,30,0.1454987753191277,898.3405797101449,22.986111111111114,-0.10540376464820378
